site_url,trace,NetworkReverseSearch firstInteractive
http://www.vagalume.com.br,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_14-43-25-8612.html,
http://www.vertex42.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-30-24-20805.html,35212.56028
http://www.vertex42.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-32-26-94120.html,35399.71879
http://www.vertex42.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-34-28-72771.html,34417.39581
http://www.vertex42.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-36-31-77434.html,34588.38316
http://www.vertex42.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-38-32-58586.html,35096.90357
http://www.vertex42.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-43-19-7068.html,34550.84226
http://www.vertex42.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-45-21-11954.html,34670.07959
http://www.vertex42.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-47-24-58862.html,35023.48737
http://www.vertex42.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-49-25-77869.html,34331.17398
http://www.vertex42.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-51-28-82218.html,34723.87348
http://www.vertex42.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-53-28-5808.html,34393.37683
http://www.vertex42.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-55-33-97593.html,34804.61676
http://www.vertex42.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-57-33-11139.html,35901.08133
http://www.vertex42.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-59-36-56713.html,35294.50171
http://www.vertex42.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-01-39-70314.html,34093.09832
http://www.vertex42.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-06-30-21599.html,35199.21114
http://www.vertex42.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-08-35-26843.html,34174.76224
http://www.vertex42.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-10-38-13975.html,35096.58481
http://www.vertex42.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-12-39-84729.html,34432.92851
http://www.vertex42.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-14-41-80095.html,35554.5097
http://www.vertex42.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-16-41-3029.html,34015.68653
http://www.vertex42.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-18-42-25164.html,34126.95651
http://www.vertex42.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-20-44-45835.html,34927.61045
http://www.vertex42.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-22-44-14019.html,34121.8587
http://www.vertex42.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-24-45-95448.html,34204.7767
http://www.vevo.com/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-29-03-15299.html,64886.15791
http://www.vevo.com/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-31-31-49000.html,63036.41779
http://www.vevo.com/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-33-54-7522.html,37351.15983
http://www.vevo.com/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-36-23-24152.html,37377.36864
http://www.vevo.com/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-37-16-27078.html,37546.29531
http://www.vevo.com/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-38-46-33692.html,37587.84426
http://www.vevo.com/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-41-12-94538.html,40187.81682
http://www.vevo.com/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-43-39-28843.html,64226.76226
http://www.vevo.com/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-46-02-48733.html,39949.40037
http://www.vevo.com/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-48-31-8843.html,38310.94702
http://www.vevo.com/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-50-57-90535.html,40185.94758
http://www.vevo.com/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-53-23-21904.html,63581.79484
http://www.vevo.com/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-55-49-57945.html,38650.59284
http://www.vevo.com/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-58-14-32527.html,52791.26301
http://www.vevo.com/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_14-00-42-59416.html,38934.91658
http://www.vevo.com/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_14-03-09-79659.html,63378.2025
http://www.vevo.com/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_14-05-37-71139.html,38922.35631
http://www.vevo.com/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_14-08-07-86728.html,64485.2314
http://www.vevo.com/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_14-10-32-50423.html,64040.33106
http://www.vevo.com/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_14-42-47-25335.html,38052.19151
http://www.vevo.com/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-44-55-45447.html,38935.09683
http://www.vevo.com/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-46-58-6251.html,64771.88995
http://www.vevo.com/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-14-11-12326.html,62924.2769
http://www.vevo.com/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-42-07-28580.html,38520.41726
http://www.vevo.com/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_18-07-14-13842.html,44006.81378
http://www.vevo.com/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_18-30-08-46191.html,40215.21157
http://www.vfsglobal.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_09-08-14-19550.html,29246.33307
http://www.vfsglobal.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_09-10-20-71428.html,29876.07266
http://www.vfsglobal.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_09-12-30-73251.html,29079.18854
http://www.vfsglobal.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_09-14-37-58824.html,30115.91156
http://www.vfsglobal.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_09-16-43-3436.html,29202.39205
http://www.vfsglobal.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_09-18-50-29800.html,28799.48576
http://www.vfsglobal.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_09-20-57-52129.html,28776.05725
http://www.vfsglobal.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_09-23-04-7573.html,29342.05347
http://www.vfsglobal.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_09-25-10-8464.html,29144.17859
http://www.vfsglobal.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_09-27-18-29887.html,30886.40297
http://www.vfsglobal.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_09-31-25-16529.html,29379.16655
http://www.vfsglobal.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_09-33-32-88038.html,29385.95366
http://www.vfsglobal.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_09-35-39-35873.html,29045.64751
http://www.vfsglobal.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_09-37-52-17546.html,34898.374
http://www.vfsglobal.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_09-39-59-42362.html,29011.14992
http://www.vfsglobal.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_09-42-05-15715.html,28794.04844
http://www.vfsglobal.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_09-44-11-70279.html,29694.57382
http://www.vfsglobal.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_09-46-24-61375.html,30724.10839
http://www.vfsglobal.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_09-48-33-35100.html,28966.48003
http://www.vfsglobal.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_09-50-45-98778.html,28701.56268
http://www.vfsglobal.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_09-54-51-57733.html,28921.87745
http://www.vfsglobal.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_09-56-58-13445.html,28989.69816
http://www.vfsglobal.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_09-59-06-82997.html,29213.35697
http://www.vfsglobal.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_10-01-12-34362.html,29726.1946
http://www.vfsglobal.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_10-03-21-86761.html,33155.41072
http://www.vodafone.com.eg,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_08-10-59-83601.html,48769.34332
http://www.vodafone.com.eg,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_08-13-02-4138.html,48476.15356
http://www.vodafone.com.eg,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_08-15-05-85270.html,49141.3418
http://www.vodafone.com.eg,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_08-17-10-78009.html,49070.69668
http://www.vodafone.com.eg,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_08-19-13-60750.html,48600.93809
http://www.vodafone.com.eg,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_08-23-13-66910.html,48904.57371
http://www.vodafone.com.eg,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_08-25-17-75335.html,49893.7744
http://www.vodafone.com.eg,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_08-27-20-29957.html,48686.45083
http://www.vodafone.com.eg,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_08-29-23-4165.html,49033.97747
http://www.vodafone.com.eg,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_08-31-27-38141.html,48578.14386
http://www.vodafone.com.eg,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_08-33-29-27728.html,49051.39896
http://www.vodafone.com.eg,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_08-35-33-46811.html,49584.05063
http://www.vodafone.com.eg,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_08-37-35-53962.html,48565.5977
http://www.vodafone.com.eg,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_08-39-38-2202.html,48990.11469
http://www.vodafone.com.eg,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_08-41-42-73307.html,48952.13366
http://www.vodafone.com.eg,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_08-45-43-1899.html,48582.34899
http://www.vodafone.com.eg,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_08-47-46-26492.html,48842.90812
http://www.vodafone.com.eg,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_08-49-50-63421.html,48613.9316
http://www.vodafone.com.eg,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_08-51-55-51786.html,50868.80822
http://www.vodafone.com.eg,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_08-53-59-4709.html,48815.13126
http://www.vodafone.com.eg,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_08-56-01-99709.html,48599.69847
http://www.vodafone.com.eg,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_08-58-03-70427.html,48923.92633
http://www.vodafone.com.eg,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_09-00-08-83062.html,49012.61688
http://www.vodafone.com.eg,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_09-02-10-87589.html,48547.19924
http://www.vodafone.com.eg,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_09-04-11-41232.html,48860.52944
http://www.winzip.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-30-44-61438.html,40869.8704
http://www.winzip.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-32-53-53399.html,35103.59011
http://www.winzip.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-35-08-57858.html,38283.71896
http://www.winzip.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-37-15-4900.html,34627.84273
http://www.winzip.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-39-23-42933.html,35045.99703
http://www.winzip.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-41-31-49598.html,35119.76278
http://www.winzip.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-43-38-46794.html,34915.2547
http://www.winzip.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-45-46-39626.html,35200.76723
http://www.winzip.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-47-54-62726.html,34387.15244
http://www.winzip.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-50-01-13663.html,34980.20195
http://www.winzip.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-55-35-43107.html,34857.71967
http://www.winzip.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-57-41-94335.html,36626.41445
http://www.winzip.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-59-51-32297.html,35649.44549
http://www.winzip.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-01-57-55702.html,34151.31259
http://www.winzip.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-04-07-33905.html,35088.20852
http://www.winzip.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-06-17-4274.html,35844.73049
http://www.winzip.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-08-27-51765.html,35014.08162
http://www.winzip.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-10-36-37290.html,35554.29483
http://www.winzip.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-12-43-25250.html,35477.16815
http://www.winzip.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-14-53-40477.html,35418.86051
http://www.winzip.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-19-50-62877.html,35472.25379
http://www.winzip.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-21-58-57059.html,35754.49969
http://www.winzip.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-24-06-10375.html,35038.86369
http://www.winzip.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-26-12-37780.html,35245.6497
http://www.winzip.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-28-20-7528.html,36475.13171
http://www.yahoo.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-19-38-12029.html,56671.56525
http://www.yahoo.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-21-44-58886.html,39507.55082
http://www.yahoo.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-23-53-57402.html,50360.71043
http://www.yahoo.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-26-01-57858.html,38804.14951
http://www.yahoo.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-28-40-73713.html,56176.01159
http://www.yahoo.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-31-23-42799.html,
http://www.yahoo.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-34-07-49277.html,71802.65775
http://www.yahoo.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-36-19-36408.html,50442.80776
http://www.yahoo.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-39-03-49974.html,
http://www.yahoo.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-41-16-69871.html,51912.52182
http://www.yahoo.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-45-40-33849.html,39742.10414
http://www.yahoo.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-47-48-12843.html,56388.1277
http://www.yahoo.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-50-19-12798.html,64235.41802
http://www.yahoo.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-52-59-64028.html,
http://www.yahoo.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-55-08-88752.html,50265.06464
http://www.yahoo.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-57-50-23875.html,56829.37163
http://www.yahoo.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-00-01-28962.html,50361.41093
http://www.yahoo.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-02-42-23242.html,73308.64197
http://www.yahoo.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-04-54-25865.html,55529.5596
http://www.yahoo.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-07-03-39441.html,67146.91924
http://www.yahoo.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-11-27-2342.html,56150.28212
http://www.yahoo.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-13-36-35264.html,39252.37287
http://www.yahoo.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-15-53-75864.html,72236.03243
http://www.yahoo.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-18-01-45671.html,50002.43644
http://www.yahoo.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-20-22-95071.html,
http://www.yuanlin.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-14-18-50468.html,31591.90797
http://www.yuanlin.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-16-43-55458.html,28093.9637
http://www.yuanlin.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-19-08-9126.html,27670.0101
http://www.yuanlin.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-21-42-94723.html,36849.47316
http://www.yuanlin.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-24-10-82620.html,31906.98835
http://www.yuanlin.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-28-26-59042.html,30739.99696
http://www.yuanlin.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-30-58-68189.html,37899.43936
http://www.yuanlin.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-33-23-53890.html,28655.51254
http://www.yuanlin.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-35-49-86459.html,28786.57388
http://www.yuanlin.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-38-14-58423.html,28814.20439
http://www.yuanlin.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-40-40-9220.html,30511.40632
http://www.yuanlin.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-43-11-76871.html,31915.93153
http://www.yuanlin.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-45-49-89781.html,34048.13467
http://www.yuanlin.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-48-15-98023.html,28800.30811
http://www.yuanlin.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-50-42-41103.html,30183.29102
http://www.yuanlin.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-55-09-61908.html,27794.8369
http://www.yuanlin.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-57-32-43879.html,28380.26361
http://www.yuanlin.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-00-01-36787.html,32557.65239
http://www.yuanlin.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-02-24-84400.html,29134.32692
http://www.yuanlin.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-04-48-66123.html,29450.09591
http://www.yuanlin.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-07-21-80505.html,37206.67361
http://www.yuanlin.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-09-49-19503.html,28428.93355
http://www.yuanlin.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-12-18-29116.html,31731.64392
